#	X(I)	Y(X)	Y'(X)	
Model	ARR_DATA(I)	Integral(3.602,3.420)		
451	316396.374	10481.740	0.000	
452	318406.894	10490.820	0.000	
453	320423.782	10477.834	0.000	
454	322447.037	10499.121	0.000	
455	324476.661	10421.676	0.000	
456	326518.478	10439.313	0.000	
457	328560.854	10462.457	0.000	
458	330732.726	10427.422	0.000	
459	332788.220	10394.525	0.000	
460	334850.082	10372.517	0.000	
461	337042.607	10353.340	0.000	
462	339117.586	10346.883	0.000	
463	341324.016	10336.195	0.000	
464	343412.113	10339.366	0.000	
465	345632.447	10333.658	0.000	
466	347733.661	10309.045	0.000	
467	349967.900	10287.983	0.000	
468	352209.293	10274.212	0.000	
469	354451.771	10249.837	0.000	
470	356585.672	10240.119	0.000	
471	358842.016	10219.778	0.000	
472	361111.604	10242.704	0.000	
473	363388.347	10185.517	0.000	
474	365672.244	10207.419	0.000	
475	368087.006	10239.020	0.000	
476	370385.599	10171.384	0.000	
477	372691.346	10216.331	0.000	
478	375004.247	10140.819	0.000	
479	377449.578	10138.787	0.000	
480	379777.174	10176.417	0.000	
481	382237.992	10124.657	0.000	
482	384580.284	10148.468	0.000	
483	387056.588	10085.361	0.000	
484	389413.575	10091.193	0.000	
485	391911.750	10103.489	0.000	
486	394411.509	10018.883	0.000	
487	396919.215	10015.233	0.000	
488	399441.312	10013.400	0.000	
489	401964.932	10013.808	0.000	
490	404502.984	9975.407	0.000	
491	407042.518	9955.243	0.000	
492	409589.999	9950.186	0.000	
493	412151.972	9930.093	0.000	
494	414715.367	9908.895	0.000	
495	417425.037	9907.587	0.000	
496	420011.361	9880.810	0.000	
497	422738.249	9864.562	0.000	
498	425334.305	9871.224	0.000	
499	428078.390	9855.681	0.000	
500	430690.767	9803.540	0.000	
501	433452.050	9787.879	0.000	
502	436222.155	9808.767	0.000	
503	439001.084	9797.717	0.000	
504	441653.305	9766.105	0.000	
505	444449.453	9751.908	0.000	
506	447254.424	9732.948	0.000	
507	450068.219	9739.601	0.000	
508	453028.081	9688.724	0.000	
509	455859.951	9681.653	0.000	
510	458700.644	9660.610	0.000	
511	461550.161	9642.956	0.000	
512	464554.429	9639.026	0.000	
513	467422.042	9588.596	0.000	
514	470445.330	9592.199	0.000	
515	473331.039	9579.416	0.000	
516	476366.308	9577.736	0.000	
517	479418.338	9565.773	0.000	
518	482331.396	9577.751	0.000	
519	485395.341	9540.790	0.000	
520	488476.113	9500.233	0.000	
521	491566.631	9481.952	0.000	
522	494659.723	9476.119	0.000	
523	497769.710	9454.387	0.000	
524	501033.777	9457.133	0.000	
525	504163.706	9408.338	0.000	
526	507296.118	9442.533	0.000	
527	510445.516	9395.308	0.000	
528	513750.814	9392.146	0.000	
529	516920.154	9373.115	0.000	
530	520246.315	9331.313	0.000	
531	523583.142	9331.256	0.000	
532	526782.620	9307.265	0.000	
533	530140.311	9280.940	0.000	
534	533508.668	9277.584	0.000	
535	536887.693	9258.595	0.000	
536	540277.385	9259.687	0.000	
537	543685.261	9232.562	0.000	
538	547096.310	9193.498	0.000	
539	550518.026	9214.750	0.000	
540	553950.409	9182.940	0.000	
541	557553.329	9138.153	0.000	
542	561007.540	9131.931	0.000	
543	564633.300	9123.770	0.000	
544	568109.340	9153.810	0.000	
545	571757.940	9071.370	0.000	
546	575418.219	9059.061	0.000	
547	578927.249	9028.436	0.000	
548	582610.368	9040.072	0.000	
549	586305.167	9021.630	0.000	
550	590003.812	8992.668	0.000	
551	593721.943	8968.601	0.000	
552	597451.754	8964.110	0.000	
553	601193.243	8943.941	0.000	
554	605105.029	8908.826	0.000	
555	608870.368	8902.182	0.000	
556	612647.387	8847.515	0.000	
557	616596.201	8865.876	0.000	
558	620397.070	8828.656	0.000	
559	624370.742	8822.655	0.000	
560	628365.181	8779.312	0.000	
561	632364.248	8764.948	0.000	
562	636213.335	8760.631	0.000	
563	640237.260	8761.548	0.000	
564	644282.053	8738.053	0.000	
565	648503.792	8702.697	0.000	
566	652566.336	8691.312	0.000	
567	656649.829	8651.658	0.000	
568	660737.769	8660.460	0.000	
569	665012.995	8631.179	0.000	
570	669126.845	8624.801	0.000	
571	673429.081	8576.210	0.000	
572	677577.234	8559.960	0.000	
573	681906.508	8525.206	0.000	
574	686249.569	8470.340	0.000	
575	690606.416	8490.883	0.000	
576	694977.050	8485.668	0.000	
577	699361.470	8452.090	0.000	
578	703759.677	8442.467	0.000	
579	708171.671	8406.389	0.000	
580	712597.451	8387.685	0.000	
581	717037.017	8392.502	0.000	
582	721663.595	8352.761	0.000	
583	726131.270	8301.867	0.000	
584	730795.764	8293.551	0.000	
585	735475.192	8281.778	0.000	
586	739985.351	8255.261	0.000	
587	744685.263	8222.889	0.000	
588	749408.879	8232.164	0.000	
589	754138.575	8227.043	0.000	
590	758892.031	8162.794	0.000	
591	763660.421	8162.290	0.000	
592	768434.807	8158.760	0.000	
593	773412.364	8123.341	0.000	
594	778226.085	8093.119	0.000	
595	783235.203	8051.934	0.000	
596	788079.349	8039.425	0.000	
597	793120.026	8012.720	0.000	
598	797994.597	8017.203	0.000	
599	803066.835	7989.718	0.000	
600	808155.143	7999.434	0.000	
601	813259.519	7932.525	0.000	
602	818379.964	7947.272	0.000	
603	823525.732	7929.745	0.000	
604	828863.990	7897.639	0.000	
605	834042.561	7855.685	0.000	
606	839227.919	7877.544	0.000	
607	844626.117	7829.080	0.000	
608	849844.220	7789.088	0.000	
609	855276.401	7798.697	0.000	
610	860716.428	7768.012	0.000	
611	866183.190	7730.138	0.000	
612	871667.259	7737.240	0.000	
613	877168.633	7700.472	0.000	
614	882687.313	7663.479	0.000	
615	888213.690	7640.708	0.000	
616	893766.952	7612.355	0.000	
617	899540.587	7566.599	0.000	
618	905119.391	7556.448	0.000	
619	910929.520	7573.294	0.000	
620	916553.235	7526.896	0.000	
621	922390.096	7503.153	0.000	
622	928245.483	7475.459	0.000	
623	934129.252	7463.805	0.000	
624	940021.723	7456.509	0.000	
625	945942.637	7421.108	0.000	
626	951872.192	7384.246	0.000	
627	957820.273	7361.200	0.000	
628	963997.099	7350.585	0.000	
629	969992.927	7287.802	0.000	
630	976208.816	7274.732	0.000	
631	982232.337	7247.791	0.000	
632	988487.257	7229.044	0.000	
633	994762.029	7210.772	0.000	
634	1001056.654	7198.160	0.000	
635	1007371.132	7164.566	0.000	
636	1013705.462	7146.804	0.000	
637	1020059.645	7138.657	0.000	
638	1026433.681	7090.616	0.000	
639	1033045.186	7050.412	0.000	
640	1039459.602	7069.250	0.000	
641	1046102.431	6999.525	0.000	
642	1052776.880	6994.293	0.000	
643	1059252.171	6984.147	0.000	
644	1065968.373	6931.689	0.000	
645	1072695.238	6920.492	0.000	
646	1079453.856	6916.733	0.000	
647	1086446.243	6854.732	0.000	
648	1093247.975	6861.126	0.000	
649	1100060.237	6835.848	0.000	
650	1107118.942	6779.503	0.000	
651	1113984.979	6785.009	0.000	
652	1121088.148	6764.543	0.000	
653	1128213.891	6722.598	0.000	
654	1135373.072	6702.981	0.000	
655	1142315.137	6673.557	0.000	
656	1149737.498	6651.664	0.000	
657	1156953.572	6615.067	0.000	
658	1164192.220	6598.009	0.000	
659	1171464.478	6576.897	0.000	
660	1178969.719	6568.265	0.000	
661	1186287.915	6512.625	0.000	
662	1193840.416	6495.313	0.000	
663	1201428.059	6473.409	0.000	
664	1209039.737	6441.683	0.000	
665	1216675.451	6427.490	0.000	
666	1224335.201	6379.417	0.000	
667	1232007.670	6363.995	0.000	
668	1239715.456	6325.230	0.000	
669	1247686.438	6326.524	0.000	
670	1255431.615	6300.382	0.000	
671	1263452.882	6274.089	0.000	
672	1271488.195	6252.231	0.000	
673	1279560.512	6222.005	0.000	
674	1287646.803	6198.800	0.000	
675	1295758.564	6148.496	0.000	
676	1303907.439	6140.079	0.000	
677	1312070.178	6119.598	0.000	
678	1320270.103	6081.989	0.000	
679	1328730.625	6071.596	0.000	
680	1336970.576	6019.606	0.000	
681	1345484.354	6010.991	0.000	
682	1354025.154	5984.221	0.000	
683	1362592.975	5960.750	0.000	
684	1371187.818	5934.192	0.000	
685	1379809.683	5906.358	0.000	
686	1388458.570	5884.743	0.000	
687	1397387.579	5851.839	0.000	
688	1406091.297	5836.331	0.000	
